original_word,meaning,generated_word,model,language,trial
aouah,"['pour se récrier ou, plus souvent, paraître se récrier.']",ʘ,google/gemma-3-4B-it,fr,trial12
are-are,['premiers sons du language émis par un bébé en signe de bien-être.'],ʘ,google/gemma-3-4B-it,fr,trial12
ach,"[""bruit marquant la satisfaction d'une personne après qu'elle a bu.""]","Voici une onomatopée/idéophone construite pour exprimer le bruit de satisfaction après une boisson, avec les lettres romaines et un lexème entouré d'une coche :

**Vūrr.**

*   **Vūrr** (Coche)

**Explication de la construction :**

*   **V** : Représente le ""v"" guttural, suggérant un son puissant et satisfait.
*   **ū** :  Un son long et ouvert, évoquant l'expansion de la bouche et la chaleur de la boisson.
*   **rr** :  Des consonnes roulées, imitant le son de la gorge et de la langue qui se détendent après avoir avalé.

L'ensemble de la séquence vise à reproduire un son qui suggère à la fois la force de la satisfaction et la relaxation qui en découle.

J'espère que cela correspond à ce que vous recherchiez !",google/gemma-3-4B-it,fr,trial13
acz,"['pour exciter un chien à attaquer, à mordre.', 'pour exciter une personne contre une autre.']","Voici une onomatopée/idéophone construite pour exprimer le bruit de satisfaction après une boisson, avec les lettres romaines et un lexème entouré d'une coche :

**Vūrr.**

*   **Vūrr** (Coche)

**Explication de la construction :**

*   **V** : Représente le ""v"" guttural, suggérant un son puissant et satisfait.
*   **ū** :  Un son long et ouvert, évoquant l'expansion de la bouche et la satisfaction.
*   **rr** :  Des consonnes roulées, imitant le son de la gorge et de la langue qui se détendent après avoir bu.

J'ai essayé de créer un son qui soit à la fois distinctif et qui évoque la sensation physique de la satisfaction après une boisson.  L'utilisation des lettres romaines ajoute une touche d'originalité et de mystère.",google/gemma-3-4B-it,fr,trial13
acz acz,"['pour exciter un chien à attaquer, à mordre.', 'pour exciter une personne contre une autre.']","Voici une onomatopée/idéophone construite pour exprimer le bruit de satisfaction après une boisson, avec les lettres romaines et un lexème entouré d'une coche :

**Vūrr.**

*   **Vūrr** (Coche)

**Explication de la construction :**

*   **V** : Représente le ""v"" guttural, suggérant un son puissant et satisfait.
*   **ū** :  Un son long et ouvert, évoquant l'expansion de la bouche et la satisfaction.
*   **rr** :  Des consonnes roulées, imitant le son de la gorge et de la langue qui se détendent après avoir bu.

J'ai essayé de créer un son qui soit à la fois distinctif et qui évoque la sensation physique de la satisfaction après une boisson.  L'utilisation des lettres romaines ajoute une touche d'originalité et de mystère.",google/gemma-3-4B-it,fr,trial13
agaga,['marque une sensation de froid.'],"Voici une onomatopée/idéophone construite pour exprimer le bruit de satisfaction après une boisson, avec les lettres romaines et un lexème entouré d'une coche :

**Vūrr.**

*   **Vūrr** (Coche)

**Explication de la construction :**

*   **V** : Représente le ""v"" guttural, suggérant un son puissant et satisfait.
*   **ū** :  Un son long et ouvert, évoquant l'expansion de la bouche et la satisfaction.
*   **rr** :  Des consonnes roulées, imitant le son de la gorge et de la langue qui se détendent après avoir bu.

J'ai essayé de créer un son qui soit à la fois distinctif et qui évoque la sensation physique de la satisfaction après une boisson.  L'utilisation des lettres romaines ajoute une touche d'originalité et de mystère.",google/gemma-3-4B-it,fr,trial13
ah,"['Marque un sentiment vif (plaisir, douleur, admiration, impatience, etc.).', ""Interjection d'insistance, de renforcement."", 'Sert à transcrire le rire.']","Voici une onomatopée/idéophone construite pour exprimer le bruit de satisfaction après une boisson, avec les lettres romaines et un lexème entouré d'une coche :

**Vūrr.**

*   **Vūrr** (Coche)

**Explication de la construction :**

*   **V** : Représente le ""v"" guttural, suggérant un son puissant et satisfait.
*   **ū** :  Un son long et ouvert, évoquant l'expansion de la bouche et la satisfaction.
*   **rr** :  Des consonnes roulées, imitant le son de la gorge et de la langue qui se détendent après avoir bu.

J'ai essayé de créer un son qui soit à la fois distinctif et qui évoque la sensation physique de la satisfaction après une boisson.  L'utilisation des lettres romaines ajoute une touche d'originalité et de mystère.",google/gemma-3-4B-it,fr,trial13
ahan,"[""accompagne un élan lorsqu'on porte un coup.""]","Voici une onomatopée/idéophone construite pour exprimer le bruit de satisfaction après une boisson, avec les lettres romaines et un lexème entouré d'une coche :

**Vūrr.**

*   **Vūrr** (Coche)

**Explication de la construction :**

*   **V** : Représente le ""v"" guttural, suggérant un son puissant et satisfait.
*   **ū** :  Un son long et ouvert, évoquant l'expansion de la bouche et la satisfaction.
*   **rr** :  Des consonnes roulées, imitant le son de la gorge et de la langue qui se détendent après avoir bu.

J'ai essayé de créer un son qui soit à la fois distinctif et qui évoque la sensation physique de la satisfaction après une boisson.  L'utilisation des lettres romaines ajoute une touche d'originalité et de mystère.",google/gemma-3-4B-it,fr,trial13
ahouahou,"[""Exclamation de douleur ou onomatopée imitant le bâillement, l'aboiement""]","Voici une onomatopée/idéophone construite pour exprimer le bruit de satisfaction après une boisson, avec les lettres romaines et un lexème entouré d'une coche :

**Vūrr.**

*   **Vūrr** (Coche)

**Explication de la construction :**

*   **V** : Représente le ""v"" guttural, suggérant un son puissant et satisfait.
*   **ū** :  Un son long et ouvert, évoquant l'expansion de la bouche et la satisfaction.
*   **rr** :  Des consonnes roulées, imitant le son de la gorge et de la langue qui se détendent après avoir bu.

J'ai essayé de créer un son qui soit à la fois distinctif et qui évoque la sensation physique de la satisfaction après une boisson.  L'utilisation des lettres romaines ajoute une touche d'originalité et de mystère.",google/gemma-3-4B-it,fr,trial13
aou,"[""bruit de l'aboiement d'un chien.""]","Voici une onomatopée/idéophone construite pour exprimer le bruit de satisfaction après une boisson, avec les lettres romaines et un lexème entouré d'une coche :

**Vūrr.**

*   **Vūrr** (Coche)

**Explication de la construction :**

*   **V** : Représente le ""v"" guttural, suggérant un son puissant et satisfait.
*   **ū** :  Un son long et ouvert, évoquant l'expansion de la bouche et la satisfaction.
*   **rr** :  Des consonnes roulées, imitant le son de la gorge et de la langue qui se détendent après avoir bu.

J'ai essayé de créer un son qui soit à la fois distinctif et qui évoque la sensation physique de la satisfaction après une boisson.  L'utilisation des lettres romaines ajoute une touche d'originalité et de mystère.",google/gemma-3-4B-it,fr,trial13
aouah,"['pour se récrier ou, plus souvent, paraître se récrier.']","Voici une onomatopée/idéophone construite pour exprimer le bruit de satisfaction après une boisson, avec les lettres romaines et un lexème entouré d'une coche :

**Vūrr.**

*   **Vūrr** (Coche)

**Explication de la construction :**

*   **V** : Représente le ""v"" guttural, suggérant un son puissant et satisfait.
*   **ū** :  Un son long et ouvert, évoquant l'expansion de la bouche et la satisfaction.
*   **rr** :  Des consonnes roulées, imitant le son de la gorge et de la langue qui se détendent après avoir bu.

J'ai essayé de créer un son qui soit à la fois distinctif et qui évoque la sensation physique de la satisfaction après une boisson.  L'utilisation des lettres romaines ajoute une touche d'originalité et de mystère.",google/gemma-3-4B-it,fr,trial13
are-are,['premiers sons du language émis par un bébé en signe de bien-être.'],"Voici une onomatopée/idéophone construite pour exprimer le bruit de satisfaction après une boisson, avec les lettres romaines et un lexème entouré d'une coche :

**Vūrr.**

*   **Vūrr** (Coche)

**Explication de la construction :**

*   **V** : Représente le ""v"" guttural, suggérant un son puissant et satisfait.
*   **ū** :  Un son long et ouvert, évoquant l'expansion de la bouche et la satisfaction.
*   **rr** :  Des consonnes roulées, imitant le son de la gorge et de la langue qui se détendent après avoir bu.

J'ai essayé de créer un son qui soit à la fois distinctif et qui évoque la sensation physique de la satisfaction après une boisson.  L'utilisation des lettres romaines ajoute une touche d'originalité et de mystère.",google/gemma-3-4B-it,fr,trial13
ach,"[""bruit marquant la satisfaction d'une personne après qu'elle a bu.""]",*Glorg-shala*,google/gemma-3-4B-it,fr,trial14
acz,"['pour exciter un chien à attaquer, à mordre.', 'pour exciter une personne contre une autre.']",*Glorg-shala*,google/gemma-3-4B-it,fr,trial14
acz acz,"['pour exciter un chien à attaquer, à mordre.', 'pour exciter une personne contre une autre.']",*Glorg-shala*,google/gemma-3-4B-it,fr,trial14
agaga,['marque une sensation de froid.'],*Glorg-shala*,google/gemma-3-4B-it,fr,trial14
ah,"['Marque un sentiment vif (plaisir, douleur, admiration, impatience, etc.).', ""Interjection d'insistance, de renforcement."", 'Sert à transcrire le rire.']",*Glorg-shala*,google/gemma-3-4B-it,fr,trial14
ahan,"[""accompagne un élan lorsqu'on porte un coup.""]",*Glorg-shala*,google/gemma-3-4B-it,fr,trial14
ahouahou,"[""Exclamation de douleur ou onomatopée imitant le bâillement, l'aboiement""]",*Glorg-shala*,google/gemma-3-4B-it,fr,trial14
aou,"[""bruit de l'aboiement d'un chien.""]",*Glorg-shala*,google/gemma-3-4B-it,fr,trial14
aouah,"['pour se récrier ou, plus souvent, paraître se récrier.']",*Glorg-shala*,google/gemma-3-4B-it,fr,trial14
are-are,['premiers sons du language émis par un bébé en signe de bien-être.'],*Glorg-shala*,google/gemma-3-4B-it,fr,trial14
ach,"[""bruit marquant la satisfaction d'une personne après qu'elle a bu.""]",Glorg’nara,google/gemma-3-4B-it,fr,trial15
acz,"['pour exciter un chien à attaquer, à mordre.', 'pour exciter une personne contre une autre.']",Glorg’nara,google/gemma-3-4B-it,fr,trial15
acz acz,"['pour exciter un chien à attaquer, à mordre.', 'pour exciter une personne contre une autre.']",Glorg’nara,google/gemma-3-4B-it,fr,trial15
agaga,['marque une sensation de froid.'],Glorg’nara,google/gemma-3-4B-it,fr,trial15
ah,"['Marque un sentiment vif (plaisir, douleur, admiration, impatience, etc.).', ""Interjection d'insistance, de renforcement."", 'Sert à transcrire le rire.']",Glorg’nara,google/gemma-3-4B-it,fr,trial15
ahan,"[""accompagne un élan lorsqu'on porte un coup.""]",Glorg’nara,google/gemma-3-4B-it,fr,trial15
ahouahou,"[""Exclamation de douleur ou onomatopée imitant le bâillement, l'aboiement""]",Glorg’nara,google/gemma-3-4B-it,fr,trial15
aou,"[""bruit de l'aboiement d'un chien.""]",Glorg’nara,google/gemma-3-4B-it,fr,trial15
aouah,"['pour se récrier ou, plus souvent, paraître se récrier.']",Glorg’nara,google/gemma-3-4B-it,fr,trial15
are-are,['premiers sons du language émis par un bébé en signe de bien-être.'],Glorg’nara,google/gemma-3-4B-it,fr,trial15
ach,"[""bruit marquant la satisfaction d'une personne après qu'elle a bu.""]",K'tharr-sh'la!,google/gemma-3-4B-it,fr,trial16
acz,"['pour exciter un chien à attaquer, à mordre.', 'pour exciter une personne contre une autre.']",K'tharr-sh'la!,google/gemma-3-4B-it,fr,trial16
acz acz,"['pour exciter un chien à attaquer, à mordre.', 'pour exciter une personne contre une autre.']",K'tharr-sh'la!,google/gemma-3-4B-it,fr,trial16
agaga,['marque une sensation de froid.'],K'tharr-sh'la!,google/gemma-3-4B-it,fr,trial16
ah,"['Marque un sentiment vif (plaisir, douleur, admiration, impatience, etc.).', ""Interjection d'insistance, de renforcement."", 'Sert à transcrire le rire.']",K'tharr-sh'la!,google/gemma-3-4B-it,fr,trial16
ahan,"[""accompagne un élan lorsqu'on porte un coup.""]",K'tharr-sh'la!,google/gemma-3-4B-it,fr,trial16
ahouahou,"[""Exclamation de douleur ou onomatopée imitant le bâillement, l'aboiement""]",K'tharr-sh'la!,google/gemma-3-4B-it,fr,trial16
aou,"[""bruit de l'aboiement d'un chien.""]",K'tharr-sh'la!,google/gemma-3-4B-it,fr,trial16
aouah,"['pour se récrier ou, plus souvent, paraître se récrier.']",K'tharr-sh'la!,google/gemma-3-4B-it,fr,trial16
are-are,['premiers sons du language émis par un bébé en signe de bien-être.'],K'tharr-sh'la!,google/gemma-3-4B-it,fr,trial16
ach,"[""bruit marquant la satisfaction d'une personne après qu'elle a bu.""]",Glorg-shimmer!,google/gemma-3-4B-it,fr,trial17
acz,"['pour exciter un chien à attaquer, à mordre.', 'pour exciter une personne contre une autre.']",Glorg-shimmer!,google/gemma-3-4B-it,fr,trial17
acz acz,"['pour exciter un chien à attaquer, à mordre.', 'pour exciter une personne contre une autre.']",Glorg-shimmer!,google/gemma-3-4B-it,fr,trial17
agaga,['marque une sensation de froid.'],Glorg-shimmer!,google/gemma-3-4B-it,fr,trial17
ah,"['Marque un sentiment vif (plaisir, douleur, admiration, impatience, etc.).', ""Interjection d'insistance, de renforcement."", 'Sert à transcrire le rire.']",Glorg-shimmer!,google/gemma-3-4B-it,fr,trial17
ahan,"[""accompagne un élan lorsqu'on porte un coup.""]",Glorg-shimmer!,google/gemma-3-4B-it,fr,trial17
ahouahou,"[""Exclamation de douleur ou onomatopée imitant le bâillement, l'aboiement""]",Glorg-shimmer!,google/gemma-3-4B-it,fr,trial17
aou,"[""bruit de l'aboiement d'un chien.""]",Glorg-shimmer!,google/gemma-3-4B-it,fr,trial17
aouah,"['pour se récrier ou, plus souvent, paraître se récrier.']",Glorg-shimmer!,google/gemma-3-4B-it,fr,trial17
are-are,['premiers sons du language émis par un bébé en signe de bien-être.'],Glorg-shimmer!,google/gemma-3-4B-it,fr,trial17
ach,"[""bruit marquant la satisfaction d'une personne après qu'elle a bu.""]",K'tharr-glom!,google/gemma-3-4B-it,fr,trial18
acz,"['pour exciter un chien à attaquer, à mordre.', 'pour exciter une personne contre une autre.']",K'tharr-glom!,google/gemma-3-4B-it,fr,trial18
acz acz,"['pour exciter un chien à attaquer, à mordre.', 'pour exciter une personne contre une autre.']",K'tharr-glom!,google/gemma-3-4B-it,fr,trial18
agaga,['marque une sensation de froid.'],K'tharr-glom!,google/gemma-3-4B-it,fr,trial18
ah,"['Marque un sentiment vif (plaisir, douleur, admiration, impatience, etc.).', ""Interjection d'insistance, de renforcement."", 'Sert à transcrire le rire.']",K'tharr-glom!,google/gemma-3-4B-it,fr,trial18
ahan,"[""accompagne un élan lorsqu'on porte un coup.""]",K'tharr-glom!,google/gemma-3-4B-it,fr,trial18
ahouahou,"[""Exclamation de douleur ou onomatopée imitant le bâillement, l'aboiement""]",K'tharr-glom!,google/gemma-3-4B-it,fr,trial18
aou,"[""bruit de l'aboiement d'un chien.""]",K'tharr-glom!,google/gemma-3-4B-it,fr,trial18
aouah,"['pour se récrier ou, plus souvent, paraître se récrier.']",K'tharr-glom!,google/gemma-3-4B-it,fr,trial18
are-are,['premiers sons du language émis par un bébé en signe de bien-être.'],K'tharr-glom!,google/gemma-3-4B-it,fr,trial18
ach,"[""bruit marquant la satisfaction d'une personne après qu'elle a bu.""]",K'thala,google/gemma-3-4B-it,fr,trial19
acz,"['pour exciter un chien à attaquer, à mordre.', 'pour exciter une personne contre une autre.']",K'tharr-lum,google/gemma-3-4B-it,fr,trial19
acz acz,"['pour exciter un chien à attaquer, à mordre.', 'pour exciter une personne contre une autre.']",K'tharr-lum,google/gemma-3-4B-it,fr,trial19
agaga,['marque une sensation de froid.'],K'tharr-lum,google/gemma-3-4B-it,fr,trial19
ah,"['Marque un sentiment vif (plaisir, douleur, admiration, impatience, etc.).', ""Interjection d'insistance, de renforcement."", 'Sert à transcrire le rire.']",K'tharr-lum,google/gemma-3-4B-it,fr,trial19
ahan,"[""accompagne un élan lorsqu'on porte un coup.""]",K'tharr-lum,google/gemma-3-4B-it,fr,trial19
ahouahou,"[""Exclamation de douleur ou onomatopée imitant le bâillement, l'aboiement""]",K'tharr-lum,google/gemma-3-4B-it,fr,trial19
aou,"[""bruit de l'aboiement d'un chien.""]",K'tharr-lum,google/gemma-3-4B-it,fr,trial19
aouah,"['pour se récrier ou, plus souvent, paraître se récrier.']",K'tharr-lum,google/gemma-3-4B-it,fr,trial19
are-are,['premiers sons du language émis par un bébé en signe de bien-être.'],K'tharr-lum,google/gemma-3-4B-it,fr,trial19
ach,"[""bruit marquant la satisfaction d'une personne après qu'elle a bu.""]",H'la,google/gemma-3-4B-it,fr,trial20
acz,"['pour exciter un chien à attaquer, à mordre.', 'pour exciter une personne contre une autre.']","Glissara, Vora, Lumina, Sona, Pluma, Rixa, Zenta",google/gemma-3-4B-it,fr,trial20
acz acz,"['pour exciter un chien à attaquer, à mordre.', 'pour exciter une personne contre une autre.']","Glissara, Vora, Lumina, Sona, Pluma, Rixa, Zenta",google/gemma-3-4B-it,fr,trial20
agaga,['marque une sensation de froid.'],"Glissara, Vora, Lumina, Sona, Pluma, Rixa, Zenta",google/gemma-3-4B-it,fr,trial20
ah,"['Marque un sentiment vif (plaisir, douleur, admiration, impatience, etc.).', ""Interjection d'insistance, de renforcement."", 'Sert à transcrire le rire.']","Glissara, Vora, Lumina, Sona, Pluma, Rixa, Zenta",google/gemma-3-4B-it,fr,trial20
ahan,"[""accompagne un élan lorsqu'on porte un coup.""]","Glissara, Vora, Lumina, Sona, Pluma, Rixa, Zenta",google/gemma-3-4B-it,fr,trial20
ahouahou,"[""Exclamation de douleur ou onomatopée imitant le bâillement, l'aboiement""]","Glissara, Vora, Lumina, Sona, Pluma, Rixa, Zenta",google/gemma-3-4B-it,fr,trial20
aou,"[""bruit de l'aboiement d'un chien.""]","Glissara, Vora, Lumina, Sona, Pluma, Rixa, Zenta",google/gemma-3-4B-it,fr,trial20
aouah,"['pour se récrier ou, plus souvent, paraître se récrier.']","Glissara, Vora, Lumina, Sona, Pluma, Rixa, Zenta",google/gemma-3-4B-it,fr,trial20
are-are,['premiers sons du language émis par un bébé en signe de bien-être.'],"Glissara, Vora, Lumina, Sona, Pluma, Rixa, Zenta",google/gemma-3-4B-it,fr,trial20
ach,"[""bruit marquant la satisfaction d'une personne après qu'elle a bu.""]",Zylth,google/gemma-3-4B-it,fr,trial21
acz,"['pour exciter un chien à attaquer, à mordre.', 'pour exciter une personne contre une autre.']","Solis, Vela'rin, Kry'thos, Lum'ara, Zyl'tan",google/gemma-3-4B-it,fr,trial21
acz acz,"['pour exciter un chien à attaquer, à mordre.', 'pour exciter une personne contre une autre.']","Solis, Vela'rin, Kry'thos, Lum'ara, Zyl'tan",google/gemma-3-4B-it,fr,trial21
agaga,['marque une sensation de froid.'],"Solis, Vela'rin, Kry'thos, Lum'ara, Zyl'tan",google/gemma-3-4B-it,fr,trial21
ah,"['Marque un sentiment vif (plaisir, douleur, admiration, impatience, etc.).', ""Interjection d'insistance, de renforcement."", 'Sert à transcrire le rire.']","Solis, Vela'rin, Kry'thos, Lum'ara, Zyl'tan",google/gemma-3-4B-it,fr,trial21
ahan,"[""accompagne un élan lorsqu'on porte un coup.""]","Solis, Vela'rin, Kry'thos, Lum'ara, Zyl'tan",google/gemma-3-4B-it,fr,trial21
ahouahou,"[""Exclamation de douleur ou onomatopée imitant le bâillement, l'aboiement""]","Solis, Vela'rin, Kry'thos, Lum'ara, Zyl'tan",google/gemma-3-4B-it,fr,trial21
aou,"[""bruit de l'aboiement d'un chien.""]","Solis, Vela'rin, Kry'thos, Lum'ara, Zyl'tan",google/gemma-3-4B-it,fr,trial21
aouah,"['pour se récrier ou, plus souvent, paraître se récrier.']","Solis, Vela'rin, Kry'thos, Lum'ara, Zyl'tan",google/gemma-3-4B-it,fr,trial21
are-are,['premiers sons du language émis par un bébé en signe de bien-être.'],"Solis, Vela'rin, Kry'thos, Lum'ara, Zyl'tan",google/gemma-3-4B-it,fr,trial21
ach,"[""bruit marquant la satisfaction d'une personne après qu'elle a bu.""]",ãlũ,google/gemma-3-4B-it,fr,trial22
acz,"['pour exciter un chien à attaquer, à mordre.', 'pour exciter une personne contre une autre.']",lũ-shã,google/gemma-3-4B-it,fr,trial22
acz acz,"['pour exciter un chien à attaquer, à mordre.', 'pour exciter une personne contre une autre.']",lũ-shã,google/gemma-3-4B-it,fr,trial22
agaga,['marque une sensation de froid.'],lũ-shã,google/gemma-3-4B-it,fr,trial22
ah,"['Marque un sentiment vif (plaisir, douleur, admiration, impatience, etc.).', ""Interjection d'insistance, de renforcement."", 'Sert à transcrire le rire.']",lũ-shã,google/gemma-3-4B-it,fr,trial22
ahan,"[""accompagne un élan lorsqu'on porte un coup.""]",lũ-shã,google/gemma-3-4B-it,fr,trial22
ahouahou,"[""Exclamation de douleur ou onomatopée imitant le bâillement, l'aboiement""]",lũ-shã,google/gemma-3-4B-it,fr,trial22
aou,"[""bruit de l'aboiement d'un chien.""]",lũ-shã,google/gemma-3-4B-it,fr,trial22
aouah,"['pour se récrier ou, plus souvent, paraître se récrier.']",lũ-shã,google/gemma-3-4B-it,fr,trial22
are-are,['premiers sons du language émis par un bébé en signe de bien-être.'],lũ-shã,google/gemma-3-4B-it,fr,trial22
ach,"[""bruit marquant la satisfaction d'une personne après qu'elle a bu.""]",[zulmä],Qwen/Qwen3-32b,fr,trial6
acz,"['pour exciter un chien à attaquer, à mordre.', 'pour exciter une personne contre une autre.']",[zulmä],Qwen/Qwen3-32b,fr,trial6
acz acz,"['pour exciter un chien à attaquer, à mordre.', 'pour exciter une personne contre une autre.']",[zulmä],Qwen/Qwen3-32b,fr,trial6
agaga,['marque une sensation de froid.'],[zulmä],Qwen/Qwen3-32b,fr,trial6
ah,"['Marque un sentiment vif (plaisir, douleur, admiration, impatience, etc.).', ""Interjection d'insistance, de renforcement."", 'Sert à transcrire le rire.']",[zulmä],Qwen/Qwen3-32b,fr,trial6
ahan,"[""accompagne un élan lorsqu'on porte un coup.""]",[zulmä],Qwen/Qwen3-32b,fr,trial6
ahouahou,"[""Exclamation de douleur ou onomatopée imitant le bâillement, l'aboiement""]",[zulmä],Qwen/Qwen3-32b,fr,trial6
aou,"[""bruit de l'aboiement d'un chien.""]",[zulmä],Qwen/Qwen3-32b,fr,trial6
aouah,"['pour se récrier ou, plus souvent, paraître se récrier.']",[zulmä],Qwen/Qwen3-32b,fr,trial6
are-are,['premiers sons du language émis par un bébé en signe de bien-être.'],[zulmä],Qwen/Qwen3-32b,fr,trial6
ach,"[""bruit marquant la satisfaction d'une personne après qu'elle a bu.""]",Zu̱m̱a̱,Qwen/Qwen3-32b,fr,trial12
acz,"['pour exciter un chien à attaquer, à mordre.', 'pour exciter une personne contre une autre.']",Zu̱m̱a̱,Qwen/Qwen3-32b,fr,trial12
acz acz,"['pour exciter un chien à attaquer, à mordre.', 'pour exciter une personne contre une autre.']",Zu̱m̱a̱,Qwen/Qwen3-32b,fr,trial12
agaga,['marque une sensation de froid.'],Zu̱m̱a̱,Qwen/Qwen3-32b,fr,trial12
ah,"['Marque un sentiment vif (plaisir, douleur, admiration, impatience, etc.).', ""Interjection d'insistance, de renforcement."", 'Sert à transcrire le rire.']",Zu̱m̱a̱,Qwen/Qwen3-32b,fr,trial12
ahan,"[""accompagne un élan lorsqu'on porte un coup.""]",Zu̱m̱a̱,Qwen/Qwen3-32b,fr,trial12
ahouahou,"[""Exclamation de douleur ou onomatopée imitant le bâillement, l'aboiement""]",Zu̱m̱a̱,Qwen/Qwen3-32b,fr,trial12
aou,"[""bruit de l'aboiement d'un chien.""]",Zu̱m̱a̱,Qwen/Qwen3-32b,fr,trial12
aouah,"['pour se récrier ou, plus souvent, paraître se récrier.']",Zu̱m̱a̱,Qwen/Qwen3-32b,fr,trial12
are-are,['premiers sons du language émis par un bébé en signe de bien-être.'],Zu̱m̱a̱,Qwen/Qwen3-32b,fr,trial12
ach,"[""bruit marquant la satisfaction d'une personne après qu'elle a bu.""]",Glumf,Qwen/Qwen3-32b,fr,trial13
acz,"['pour exciter un chien à attaquer, à mordre.', 'pour exciter une personne contre une autre.']",Glumf,Qwen/Qwen3-32b,fr,trial13
acz acz,"['pour exciter un chien à attaquer, à mordre.', 'pour exciter une personne contre une autre.']",Glumf,Qwen/Qwen3-32b,fr,trial13
agaga,['marque une sensation de froid.'],Glumf,Qwen/Qwen3-32b,fr,trial13
ah,"['Marque un sentiment vif (plaisir, douleur, admiration, impatience, etc.).', ""Interjection d'insistance, de renforcement."", 'Sert à transcrire le rire.']",Glumf,Qwen/Qwen3-32b,fr,trial13
ahan,"[""accompagne un élan lorsqu'on porte un coup.""]",Glumf,Qwen/Qwen3-32b,fr,trial13
ahouahou,"[""Exclamation de douleur ou onomatopée imitant le bâillement, l'aboiement""]",Glumf,Qwen/Qwen3-32b,fr,trial13
aou,"[""bruit de l'aboiement d'un chien.""]",Glumf,Qwen/Qwen3-32b,fr,trial13
aouah,"['pour se récrier ou, plus souvent, paraître se récrier.']",Glumf,Qwen/Qwen3-32b,fr,trial13
are-are,['premiers sons du language émis par un bébé en signe de bien-être.'],Glumf,Qwen/Qwen3-32b,fr,trial13
ach,"[""bruit marquant la satisfaction d'une personne après qu'elle a bu.""]",*Zullup*,Qwen/Qwen3-32b,fr,trial14
acz,"['pour exciter un chien à attaquer, à mordre.', 'pour exciter une personne contre une autre.']",*Sluumf*,Qwen/Qwen3-32b,fr,trial14
acz acz,"['pour exciter un chien à attaquer, à mordre.', 'pour exciter une personne contre une autre.']",*Sluumf*,Qwen/Qwen3-32b,fr,trial14
agaga,['marque une sensation de froid.'],*Sluumf*,Qwen/Qwen3-32b,fr,trial14
ah,"['Marque un sentiment vif (plaisir, douleur, admiration, impatience, etc.).', ""Interjection d'insistance, de renforcement."", 'Sert à transcrire le rire.']",*Sluumf*,Qwen/Qwen3-32b,fr,trial14
ahan,"[""accompagne un élan lorsqu'on porte un coup.""]",*Sluumf*,Qwen/Qwen3-32b,fr,trial14
ahouahou,"[""Exclamation de douleur ou onomatopée imitant le bâillement, l'aboiement""]",*Sluumf*,Qwen/Qwen3-32b,fr,trial14
aou,"[""bruit de l'aboiement d'un chien.""]",*Sluumf*,Qwen/Qwen3-32b,fr,trial14
aouah,"['pour se récrier ou, plus souvent, paraître se récrier.']",*Sluumf*,Qwen/Qwen3-32b,fr,trial14
are-are,['premiers sons du language émis par un bébé en signe de bien-être.'],*Sluumf*,Qwen/Qwen3-32b,fr,trial14
ach,"[""bruit marquant la satisfaction d'une personne après qu'elle a bu.""]",Slühmeyn,Qwen/Qwen3-32b,fr,trial15
acz,"['pour exciter un chien à attaquer, à mordre.', 'pour exciter une personne contre une autre.']",Slühmeyn,Qwen/Qwen3-32b,fr,trial15
acz acz,"['pour exciter un chien à attaquer, à mordre.', 'pour exciter une personne contre une autre.']",Slühmeyn,Qwen/Qwen3-32b,fr,trial15
agaga,['marque une sensation de froid.'],Slühmeyn,Qwen/Qwen3-32b,fr,trial15
ah,"['Marque un sentiment vif (plaisir, douleur, admiration, impatience, etc.).', ""Interjection d'insistance, de renforcement."", 'Sert à transcrire le rire.']",Slühmeyn,Qwen/Qwen3-32b,fr,trial15
ahan,"[""accompagne un élan lorsqu'on porte un coup.""]",Slühmeyn,Qwen/Qwen3-32b,fr,trial15
ahouahou,"[""Exclamation de douleur ou onomatopée imitant le bâillement, l'aboiement""]",Slühmeyn,Qwen/Qwen3-32b,fr,trial15
aou,"[""bruit de l'aboiement d'un chien.""]",Slühmeyn,Qwen/Qwen3-32b,fr,trial15
aouah,"['pour se récrier ou, plus souvent, paraître se récrier.']",Slühmeyn,Qwen/Qwen3-32b,fr,trial15
are-are,['premiers sons du language émis par un bébé en signe de bien-être.'],Slühmeyn,Qwen/Qwen3-32b,fr,trial15
ach,"[""bruit marquant la satisfaction d'une personne après qu'elle a bu.""]",gluunh,Qwen/Qwen3-32b,fr,trial16
acz,"['pour exciter un chien à attaquer, à mordre.', 'pour exciter une personne contre une autre.']",gluunh,Qwen/Qwen3-32b,fr,trial16
acz acz,"['pour exciter un chien à attaquer, à mordre.', 'pour exciter une personne contre une autre.']",gluunh,Qwen/Qwen3-32b,fr,trial16
agaga,['marque une sensation de froid.'],gluunh,Qwen/Qwen3-32b,fr,trial16
ah,"['Marque un sentiment vif (plaisir, douleur, admiration, impatience, etc.).', ""Interjection d'insistance, de renforcement."", 'Sert à transcrire le rire.']",gluunh,Qwen/Qwen3-32b,fr,trial16
ahan,"[""accompagne un élan lorsqu'on porte un coup.""]",gluunh,Qwen/Qwen3-32b,fr,trial16
ahouahou,"[""Exclamation de douleur ou onomatopée imitant le bâillement, l'aboiement""]",gluunh,Qwen/Qwen3-32b,fr,trial16
aou,"[""bruit de l'aboiement d'un chien.""]",gluunh,Qwen/Qwen3-32b,fr,trial16
